trip_id,vehicle_type,fuel_type,road_type,time_of_day,weather,distance_km,avg_speed_kmph,traffic_level,ac_used,load_kg,engine_cc,tyre_pressure_ok,last_service_days,fuel_price_per_litre,driver_hours_today,idle_time_minutes,harsh_braking_count,rpm_avg,fuel_consumed_litres,trip_cost_inr,carbon_emission_kg,eco_score,trip_grade,fatigue_risk,ev_cost_per_trip,anomaly_flag
6261,Car,Petrol,Mixed,Morning,Clear,16.93,48.09,3,0,530.29,2500,0,285,105.8,3.1,36.1,0,3416,5.342,565.18,12.34,50.0,D,26.3,20.32,0
6262,Auto,Diesel,Highway,Morning,Clear,92.0,49.94,4,1,109.13,1200,0,74,98.04,4.5,13.5,3,2647,5.309,520.49,14.228,54.1,D,35.1,110.4,0
6263,Car,Petrol,City,Afternoon,Clear,37.35,31.38,3,0,214.33,1500,1,182,105.24,7.8,36.1,0,3651,3.452,363.29,7.974,64.8,C,56.8,44.82,1
6264,SUV,Diesel,City,Night,Clear,96.47,57.3,3,0,458.09,100,1,270,93.39,6.4,22.0,14,3982,30.0,2801.7,80.4,40.4,D,89.5,115.76,1
6265,Auto,Diesel,Highway,Afternoon,Clear,40.79,80.55,3,1,344.75,1000,1,326,105.21,5.9,24.3,8,2174,3.966,417.26,10.629,43.1,D,51.6,48.95,0
6266,Bike,Petrol,Highway,Morning,Clear,15.45,33.57,2,1,36.16,2500,0,60,112.85,7.0,1.0,12,1517,1.308,147.61,3.021,65.4,C,75.4,18.54,0
6267,SUV,CNG,Highway,Morning,Clear,88.6,14.13,1,1,7.09,1200,0,322,113.3,5.1,21.4,6,1161,28.606,3241.06,56.068,58.6,C,49.1,106.32,0
6268,Car,Petrol,Mixed,Morning,Clear,79.71,63.01,2,1,11.48,100,0,150,103.83,11.6,12.2,5,1553,11.247,1167.78,25.981,63.3,C,91.8,95.65,0
6269,Car,CNG,City,Morning,Hot,78.84,73.4,1,1,393.59,100,0,282,111.75,0.7,15.2,0,2208,13.041,1457.33,25.56,61.9,C,5.1,94.61,0
6270,Bike,Petrol,City,Morning,Clear,9.85,91.04,2,0,373.49,150,0,93,98.46,4.0,21.4,13,1785,0.1,9.85,0.231,51.3,D,56.7,11.82,0
6271,Car,Petrol,Mixed,Afternoon,Clear,88.05,21.88,3,0,26.71,800,1,15,111.91,11.8,31.0,0,2399,7.392,827.24,17.076,73.1,B,80.5,105.66,0
6272,SUV,Petrol,Highway,Afternoon,Clear,60.04,86.42,1,1,79.18,1500,1,141,97.02,11.1,3.4,11,2926,13.463,1306.18,31.1,71.1,B,100.0,72.05,0
6273,Car,Petrol,Highway,Morning,Hot,47.57,49.94,4,1,433.54,2000,1,85,106.98,10.1,27.2,5,1762,16.312,1745.06,37.681,47.4,D,82.8,57.08,0
6274,Bike,Petrol,Mixed,Afternoon,Rain,91.4,28.51,2,1,185.75,1500,0,369,112.81,2.3,13.5,2,1709,1.558,175.76,3.599,56.0,C,16.5,109.68,0
6275,Bike,Petrol,Mixed,Morning,Clear,66.94,91.76,1,0,595.01,1200,0,265,103.26,9.8,37.2,0,2454,1.363,140.74,3.149,56.4,C,65.7,80.33,0
6276,Bike,Petrol,Highway,Morning,Clear,14.17,28.74,4,0,187.49,1200,0,57,95.41,1.6,40.2,2,3899,0.1,9.54,0.231,54.5,D,12.3,17.0,0
6277,Car,Petrol,City,Morning,Clear,52.43,71.81,5,1,201.41,1500,0,284,106.84,1.4,4.5,3,2315,15.951,1704.2,36.847,43.7,D,17.6,62.92,1
6278,Car,Petrol,Mixed,Afternoon,Clear,64.03,76.29,3,0,251.68,1000,1,131,91.04,1.4,39.4,13,1318,10.194,928.06,23.548,41.4,D,36.9,76.84,0
6279,Auto,Diesel,Highway,Afternoon,Rain,89.96,45.46,2,0,496.59,2000,1,205,97.34,7.2,24.4,2,1619,5.615,546.56,15.048,66.2,C,52.6,107.95,0
6280,Car,Diesel,City,Night,Rain,28.71,68.03,2,0,334.37,1500,0,388,112.19,8.4,7.4,5,3277,6.746,756.83,18.079,56.4,C,88.9,34.45,0
6281,Auto,CNG,Highway,Afternoon,Clear,79.63,57.81,5,1,514.35,1500,0,37,107.9,3.4,0.4,5,2898,6.553,707.07,12.844,47.2,D,36.7,95.56,0
6282,Bike,Diesel,City,Afternoon,Clear,80.18,24.71,1,1,256.32,2000,1,67,89.48,8.0,27.2,11,2558,1.577,141.11,4.226,57.0,C,80.5,96.22,0
6283,Truck,Diesel,Mixed,Evening,Fog,13.68,74.11,2,1,364.97,1200,1,202,103.49,5.8,23.9,4,1411,5.263,544.67,14.105,60.3,C,48.8,16.42,0
6284,Truck,Diesel,City,Morning,Rain,2.71,88.74,2,1,2.77,100,0,373,94.7,11.7,32.2,4,1747,0.58,54.93,1.554,50.9,D,92.0,3.25,0
6285,Car,Petrol,Mixed,Morning,Fog,58.56,50.51,2,0,345.33,100,1,11,88.37,4.5,22.8,4,1804,7.463,659.51,17.24,75.6,B,44.5,70.27,0
6286,Bike,Diesel,Mixed,Afternoon,Clear,79.16,94.5,2,0,48.31,1000,0,51,95.22,8.4,1.0,0,926,1.261,120.07,3.379,88.6,A,60.6,94.99,0
6287,Auto,Petrol,Mixed,Afternoon,Rain,55.89,45.23,5,1,115.81,2000,0,350,108.9,2.0,19.5,4,3917,7.259,790.51,16.768,42.5,D,17.6,67.07,0
6288,Bike,CNG,Highway,Night,Clear,81.52,49.74,3,0,598.52,100,0,330,98.86,1.2,37.9,6,2855,2.345,231.83,4.596,31.8,F,40.5,97.82,0
6289,SUV,Diesel,Mixed,Evening,Clear,62.61,66.63,2,1,382.31,2500,1,230,95.18,7.7,17.2,2,2897,19.758,1880.57,52.951,65.1,C,59.4,75.13,0
6290,Bike,Petrol,City,Morning,Rain,65.68,24.16,5,1,521.55,100,1,330,114.97,3.4,11.8,2,1492,3.495,401.82,8.073,39.9,F,31.2,78.82,0
6291,Car,Diesel,City,Morning,Fog,3.79,86.47,4,1,34.4,2500,1,70,103.58,11.0,13.1,8,1482,2.21,228.91,5.923,54.8,D,91.6,4.55,1
6292,Car,Petrol,Mixed,Afternoon,Clear,9.77,77.71,2,0,230.74,2500,1,375,93.99,0.7,4.7,8,1384,1.212,113.92,2.8,60.5,C,24.0,11.72,0
6293,SUV,Petrol,City,Afternoon,Fog,72.78,83.9,1,1,517.46,1200,1,321,93.48,11.3,17.3,9,3648,24.054,2248.57,55.565,48.6,D,96.2,87.34,0
6294,Car,Petrol,City,Evening,Rain,76.52,61.03,5,0,246.47,2500,0,320,90.79,0.7,35.0,10,2750,26.349,2392.23,60.866,30.2,F,22.8,91.82,0
6295,Auto,Diesel,City,Morning,Clear,54.68,84.89,1,0,152.18,2000,1,88,104.52,7.9,2.7,9,2373,2.385,249.28,6.392,83.4,B,69.6,65.62,0
6296,Auto,Diesel,City,Evening,Hot,59.43,67.16,3,1,288.59,800,0,328,111.74,10.2,41.3,8,3773,7.031,785.64,18.843,25.6,F,84.7,71.32,0
6297,Car,Diesel,Mixed,Morning,Clear,61.82,52.51,4,0,282.56,1200,0,45,111.22,5.4,20.3,6,1055,11.637,1294.27,31.187,55.8,C,50.3,74.18,0
6298,Car,Petrol,Highway,Afternoon,Rain,11.39,89.07,1,1,594.41,150,0,115,113.38,8.1,29.6,2,2591,2.295,260.21,5.301,52.4,D,60.7,13.67,0
6299,Truck,Petrol,City,Evening,Clear,67.12,46.26,2,1,212.7,1000,0,355,88.62,3.9,16.8,12,1475,21.787,1930.76,50.328,36.7,F,49.8,80.54,0
6300,Car,Diesel,Mixed,Night,Clear,48.37,51.55,5,1,574.41,1500,0,348,103.16,5.8,12.0,5,1948,15.574,1606.61,41.738,28.1,F,70.7,58.04,0
6301,Truck,Petrol,City,Afternoon,Fog,60.65,22.75,4,0,547.22,100,0,265,112.76,2.5,4.2,6,3037,21.162,2386.23,48.884,47.9,D,31.9,72.78,0
6302,Bike,Diesel,Mixed,Night,Clear,56.75,90.45,5,1,269.71,2000,0,90,112.31,3.1,21.2,6,2539,2.88,323.45,7.718,38.7,F,60.1,68.1,0
6303,Bike,Petrol,City,Night,Clear,76.54,27.23,4,1,566.99,1200,0,18,95.32,10.8,18.8,12,2045,2.522,240.4,5.826,30.2,F,100.0,91.85,0
6304,Truck,Petrol,Highway,Night,Hot,32.54,25.52,1,0,437.33,1200,0,338,101.55,8.7,25.8,13,1823,11.994,1217.99,27.706,42.4,D,100.0,39.05,0
6305,Car,Petrol,City,Morning,Fog,37.98,16.8,3,0,531.01,2500,0,116,90.59,10.2,18.1,0,3924,9.222,835.42,21.303,63.3,C,71.6,45.58,0
6306,Bike,Diesel,City,Night,Clear,39.77,47.44,5,0,535.06,2500,0,116,95.4,5.2,20.1,6,3907,1.626,155.12,4.358,42.9,D,66.4,47.72,0
6307,Car,Petrol,Mixed,Morning,Clear,76.48,31.8,2,0,51.28,1500,1,275,114.78,2.0,35.5,11,1342,13.787,1582.47,31.848,53.1,D,40.4,91.78,0
6308,Car,Petrol,City,Evening,Rain,43.68,72.45,5,0,538.09,1500,0,116,103.8,11.0,5.7,8,2894,14.581,1513.51,33.682,44.2,D,91.0,52.42,0
6309,Bike,Petrol,Mixed,Afternoon,Clear,18.53,34.75,3,1,293.75,100,0,277,114.97,11.6,18.3,10,3066,0.344,39.55,0.795,36.3,F,100.0,22.24,0
6310,Auto,Petrol,Highway,Morning,Clear,98.32,70.71,1,1,382.22,1000,0,183,88.45,10.3,6.3,8,3209,6.007,531.32,13.876,58.0,C,86.9,117.98,0
6311,Car,Petrol,City,Morning,Clear,49.84,25.05,2,0,180.31,1200,1,22,114.23,7.0,42.2,0,3154,2.511,286.83,5.8,76.5,B,57.8,59.81,1
6312,Bike,Petrol,Highway,Evening,Rain,11.82,28.01,2,0,387.31,2500,0,374,97.56,6.3,37.3,12,2430,0.1,9.76,0.231,33.1,F,66.2,14.18,0
6313,Bike,Diesel,City,Evening,Clear,67.36,78.14,1,0,16.25,800,0,217,90.24,10.8,38.1,2,1979,0.1,9.02,0.268,67.4,C,76.9,80.83,0
6314,Car,Petrol,Highway,Afternoon,Rain,74.18,40.29,5,0,222.71,2500,1,116,90.42,5.2,6.2,5,3936,16.142,1459.56,37.288,63.3,C,50.7,89.02,0
6315,Car,Diesel,Mixed,Evening,Rain,50.52,17.72,2,0,377.15,1500,1,190,97.29,7.3,39.4,0,1592,8.013,779.58,21.475,71.4,B,49.9,60.62,0
6316,SUV,Diesel,City,Morning,Clear,65.0,91.64,5,0,118.12,100,0,341,100.79,5.3,6.4,4,3464,20.105,2026.38,53.881,53.3,D,40.9,78.0,1
6317,Truck,Petrol,Highway,Afternoon,Clear,18.09,23.43,5,0,403.57,1000,0,136,90.3,1.4,21.0,6,1048,5.109,461.34,11.802,43.3,D,24.8,21.71,0
6318,Bike,Petrol,City,Afternoon,Clear,37.42,21.07,1,1,497.33,150,0,99,110.99,10.7,4.5,6,3610,0.794,88.13,1.834,59.0,C,83.9,44.9,0
6319,Bike,CNG,Highway,Afternoon,Clear,17.02,39.18,3,0,22.4,1500,0,177,101.12,8.8,41.9,2,3438,3.112,314.69,6.1,61.1,C,64.6,20.42,1
6320,Car,Petrol,City,Night,Clear,39.34,16.32,3,0,362.37,100,1,188,97.85,5.8,44.3,14,3971,12.981,1270.19,29.986,35.5,F,90.8,47.21,0
6321,Bike,Petrol,City,Night,Rain,56.72,21.54,5,1,348.38,150,0,227,102.08,2.4,19.0,4,2167,1.525,155.67,3.523,37.0,F,45.7,68.06,0
6322,Bike,Petrol,Mixed,Morning,Clear,44.81,81.64,1,0,469.25,100,0,351,101.16,2.5,42.7,4,1883,0.1,10.12,0.231,48.0,D,23.3,53.77,0
6323,Bike,Diesel,City,Night,Rain,59.73,22.92,3,0,418.51,1200,1,351,90.79,8.1,4.2,7,3720,0.714,64.82,1.914,56.8,C,90.2,71.68,0
6324,Car,Diesel,Highway,Evening,Rain,50.67,17.69,5,1,272.77,1000,1,125,89.35,11.3,41.0,0,2750,17.671,1578.9,47.358,43.7,D,76.5,60.8,0
6325,Car,CNG,Highway,Afternoon,Clear,32.46,84.56,2,1,212.71,800,0,225,106.32,5.4,15.5,3,2490,6.179,656.95,12.111,60.9,C,47.3,38.95,0
6326,Car,CNG,Highway,Morning,Clear,15.2,46.61,2,0,591.39,2500,1,316,101.17,5.6,30.0,8,3174,3.202,323.95,6.276,48.7,D,56.2,18.24,0
6327,SUV,Petrol,Highway,Evening,Fog,26.01,21.67,4,0,301.07,150,0,25,88.66,8.4,16.1,10,1969,8.817,781.72,20.367,50.2,D,72.6,31.21,0
6328,Bike,Petrol,Highway,Afternoon,Fog,20.87,58.59,4,1,244.76,2000,0,117,106.0,10.3,27.0,12,1638,2.942,311.85,6.796,33.0,F,88.9,25.04,1
6329,Bike,Petrol,City,Evening,Hot,71.03,11.61,4,1,595.8,150,0,229,107.05,9.7,10.3,6,2126,4.046,433.12,9.346,36.6,F,81.6,85.24,1
6330,Car,Petrol,Mixed,Night,Clear,82.18,45.18,3,1,108.3,2000,0,240,114.19,8.7,28.1,3,1869,23.477,2680.84,54.232,50.6,D,87.2,98.62,0
6331,Car,Petrol,Mixed,Evening,Hot,72.32,59.36,2,0,111.68,100,0,2,105.01,3.5,22.9,2,2038,6.529,685.61,15.082,73.3,B,31.0,86.78,0
6332,Truck,Petrol,City,Night,Clear,64.73,91.27,2,0,585.88,150,0,193,95.43,2.5,16.3,7,2252,20.669,1972.44,47.745,50.4,D,47.5,77.68,0
6333,Bike,Petrol,City,Evening,Clear,31.48,36.4,3,1,394.61,2000,0,163,94.45,0.6,19.8,14,1062,0.1,9.44,0.231,32.9,F,32.0,37.78,0
6334,Bike,Petrol,Mixed,Morning,Clear,71.39,74.56,2,1,311.84,2500,1,328,100.35,11.6,22.5,1,3492,1.786,179.23,4.126,60.5,C,84.8,85.67,0
6335,Car,Petrol,Mixed,Night,Clear,60.9,19.54,2,1,40.67,100,0,378,90.49,5.5,18.7,12,2297,21.876,1979.56,50.534,46.0,D,78.9,73.08,1
6336,Truck,CNG,Mixed,Night,Rain,5.64,45.72,5,0,213.52,100,0,215,101.39,2.8,3.1,14,3819,1.252,126.94,2.454,40.8,D,64.6,6.77,0
6337,Car,Diesel,Mixed,Afternoon,Clear,90.85,27.41,2,1,260.0,150,1,89,96.85,1.9,35.4,14,3636,29.117,2819.98,78.034,45.9,D,40.1,109.02,0
6338,Car,CNG,City,Night,Hot,8.92,50.84,5,0,306.84,150,1,301,110.41,2.2,29.9,10,3664,2.905,320.74,5.694,38.5,F,61.8,10.7,0
6339,Bike,Petrol,Mixed,Afternoon,Rain,50.77,44.3,4,0,261.94,2000,0,320,106.76,4.4,30.7,1,2074,1.478,157.79,3.414,49.8,D,31.3,60.92,0
6340,Car,Petrol,Mixed,Night,Hot,51.79,93.24,1,1,262.87,1200,0,104,94.93,10.4,2.3,14,3563,8.271,785.17,19.106,56.7,C,100.0,62.15,0
6341,Car,Petrol,City,Night,Clear,83.86,87.82,5,0,596.9,1200,1,364,100.92,11.7,34.8,3,3273,27.815,2807.09,64.253,35.3,F,100.0,100.63,0
6342,Bike,Petrol,City,Night,Rain,91.39,58.65,2,0,584.39,1500,0,104,107.36,6.3,34.9,12,2791,2.899,311.24,6.697,39.5,F,87.0,109.67,0
6343,Bike,Petrol,City,Night,Clear,94.03,23.36,4,0,51.72,1200,0,337,92.67,4.2,35.8,14,3255,3.347,310.17,7.732,29.1,F,78.0,112.84,0
6344,Auto,CNG,Highway,Afternoon,Clear,57.4,56.46,1,1,101.17,1000,1,213,114.16,2.5,27.7,7,3512,3.579,408.58,7.015,61.1,C,25.5,68.88,0
6345,Bike,CNG,City,Morning,Rain,68.23,76.91,1,1,564.97,800,1,204,90.48,3.8,23.2,10,1806,1.139,103.06,2.232,49.5,D,52.4,81.88,0
6346,Car,Petrol,City,Evening,Clear,9.76,11.31,4,1,191.4,1200,1,399,113.74,7.6,39.3,14,1346,3.196,363.51,7.383,21.9,F,81.4,11.71,0
6347,Car,Petrol,City,Night,Clear,49.3,45.76,4,0,366.92,1200,1,46,88.45,11.4,26.2,11,2915,10.836,958.44,25.031,49.1,D,100.0,59.16,0
6348,SUV,Petrol,City,Night,Rain,89.89,11.71,1,0,478.72,100,0,114,101.05,6.1,4.2,13,1380,30.0,3031.5,69.3,55.4,C,84.6,107.87,0
6349,Bike,Petrol,City,Morning,Clear,46.11,29.22,1,1,282.52,800,1,348,95.78,2.1,15.7,11,2148,1.742,166.85,4.024,57.2,C,34.8,55.33,0
6350,Truck,Petrol,Mixed,Afternoon,Clear,7.89,16.01,2,1,9.97,150,1,276,114.13,11.4,32.1,7,1967,1.686,192.42,3.895,58.6,C,100.0,9.47,0
6351,Car,Petrol,City,Evening,Clear,20.86,91.57,5,0,496.85,1000,1,392,111.1,11.6,18.5,9,2302,7.014,779.26,16.202,34.6,F,98.6,25.03,0
6352,Bike,Petrol,Mixed,Morning,Clear,43.52,22.69,5,0,453.74,150,0,203,112.37,10.8,36.0,2,3997,1.658,186.31,3.83,41.0,D,77.7,52.22,0
6353,Car,Petrol,Mixed,Morning,Rain,24.52,21.06,1,0,24.86,100,1,263,101.28,10.4,21.0,11,1225,4.636,469.53,10.709,70.3,B,93.1,29.42,0
6354,Bike,Petrol,Mixed,Morning,Clear,39.84,92.57,1,1,538.42,1000,1,329,90.86,9.4,17.3,6,1284,1.568,142.47,3.622,55.3,C,69.1,47.81,0
6355,SUV,Petrol,Highway,Morning,Rain,33.96,52.89,3,1,514.21,1200,0,174,94.67,2.0,15.7,1,3924,11.811,1118.15,27.283,50.2,D,15.8,40.75,0
6356,SUV,Petrol,City,Night,Rain,32.57,73.94,1,1,165.03,2000,1,211,102.33,4.3,14.2,10,3212,9.45,967.02,21.83,62.4,C,71.2,39.08,0
6357,Bike,CNG,City,Evening,Rain,10.03,36.48,5,0,48.08,800,1,207,98.5,9.2,21.6,13,1101,0.1,9.85,0.196,41.0,D,87.7,12.04,0
6358,Bike,Petrol,City,Night,Hot,88.39,54.36,2,1,241.9,800,0,364,96.85,10.5,27.0,9,1097,3.714,359.7,8.579,40.0,D,100.0,106.07,0
6359,SUV,CNG,Mixed,Morning,Clear,69.58,8.6,3,0,524.94,1200,1,394,96.18,3.1,41.6,14,3249,22.32,2146.74,43.747,28.4,F,50.5,83.5,0
6360,Bike,Diesel,City,Evening,Clear,62.71,43.57,5,1,289.45,150,0,56,94.32,7.6,32.9,2,816,2.054,193.73,5.505,37.7,F,46.8,75.25,0
6361,Car,CNG,Highway,Morning,Clear,61.04,56.29,2,0,168.95,150,0,239,102.52,1.2,9.5,2,1315,6.722,689.14,13.175,73.5,B,13.1,73.25,0
6362,Bike,Diesel,Mixed,Afternoon,Clear,40.25,52.75,3,0,139.06,1200,1,350,106.58,10.3,20.4,5,2368,1.916,204.21,5.135,60.9,C,83.7,48.3,0
6363,Car,Diesel,Mixed,Morning,Clear,82.51,43.31,3,0,213.02,1200,0,382,106.66,4.5,13.8,12,3558,28.479,3037.57,76.324,42.3,D,52.6,99.01,0
6364,Bike,CNG,Mixed,Morning,Fog,93.07,76.55,3,0,596.37,2500,1,242,89.21,2.8,10.9,7,3002,1.651,147.29,3.236,53.6,D,35.8,111.68,0
6365,Bike,Petrol,Highway,Afternoon,Fog,1.56,51.64,3,0,527.05,800,1,161,88.73,10.1,29.6,10,2235,0.676,59.98,1.562,48.8,D,87.2,1.87,0
6366,Bike,Petrol,City,Night,Clear,8.84,63.34,3,1,328.23,150,0,387,90.36,2.5,5.1,5,1130,1.035,93.52,2.391,44.9,D,48.0,10.61,0
6367,Car,CNG,Highway,Evening,Clear,67.82,24.06,3,1,485.05,1500,0,177,88.48,5.8,1.2,10,2058,23.135,2046.98,45.345,42.9,D,61.0,81.38,0
6368,Car,Diesel,City,Morning,Clear,24.37,82.95,4,1,189.76,1000,0,249,99.89,1.6,18.6,5,3729,7.735,772.65,20.73,42.1,D,24.2,29.24,0
6369,Bike,CNG,Mixed,Morning,Hot,91.26,39.57,2,1,369.13,1000,0,303,89.45,5.6,6.2,13,2769,1.254,112.17,2.458,43.0,D,66.9,109.51,1
6370,Auto,Diesel,Highway,Afternoon,Hot,67.07,49.94,5,1,523.65,100,1,390,99.76,11.1,23.0,9,3080,11.52,1149.24,30.874,26.3,F,94.9,80.48,0
6371,Bike,CNG,City,Evening,Clear,37.46,38.64,1,0,220.61,100,0,383,97.1,8.5,24.8,11,2897,0.463,44.96,0.907,47.1,D,89.5,44.95,0
6372,Car,Diesel,Mixed,Afternoon,Rain,42.11,85.6,5,1,480.24,100,1,169,89.58,11.8,7.5,14,2543,13.833,1239.16,37.072,32.7,F,100.0,50.53,0
6373,SUV,Diesel,City,Morning,Clear,69.4,86.36,4,1,368.59,2000,1,101,90.29,5.7,31.4,3,2546,23.554,2126.69,63.125,49.9,D,43.0,83.28,0
6374,SUV,Petrol,Mixed,Night,Clear,14.96,27.51,4,0,369.22,150,1,305,108.85,10.7,5.1,3,1547,4.076,443.67,9.416,63.3,C,100.0,17.95,0
6375,Car,CNG,Mixed,Night,Clear,88.46,73.49,3,1,24.66,1000,1,121,107.56,11.0,27.8,3,2556,9.694,1042.69,19.0,61.5,C,100.0,106.15,0
6376,Car,Diesel,Mixed,Evening,Rain,1.47,16.95,4,1,539.56,150,0,45,95.73,1.5,29.0,8,2642,0.1,9.57,0.268,33.5,F,22.0,1.76,0
6377,Truck,Diesel,City,Morning,Clear,97.92,10.6,5,0,465.69,1200,0,343,91.51,11.8,36.4,14,3041,30.0,2745.3,80.4,18.1,F,100.0,117.5,1
6378,Auto,Diesel,City,Afternoon,Clear,17.6,80.78,4,0,21.88,800,0,41,97.62,10.8,39.9,4,3461,0.1,9.76,0.268,54.8,D,85.6,21.12,0
6379,SUV,Petrol,Mixed,Morning,Clear,74.47,19.41,5,0,366.45,1500,1,91,101.07,7.7,30.2,8,1845,24.815,2508.05,57.323,47.2,D,70.1,89.36,0
6380,Auto,Petrol,Mixed,Afternoon,Clear,4.95,21.47,3,1,447.54,100,1,279,101.97,6.7,27.9,7,1710,0.646,65.87,1.492,42.0,D,57.3,5.94,0
6381,Bike,CNG,City,Afternoon,Rain,43.71,60.77,3,1,477.07,2500,1,332,88.66,4.9,30.5,4,3926,0.66,58.52,1.294,38.0,F,41.8,52.45,0
6382,Bike,Diesel,City,Evening,Clear,63.4,79.06,4,0,53.13,1200,1,229,104.23,7.2,23.7,5,3659,1.613,168.12,4.323,59.0,C,57.3,76.08,0
6383,Car,Petrol,City,Afternoon,Hot,7.95,24.5,1,1,383.96,1200,1,137,105.01,9.0,27.8,9,1050,0.1,10.5,0.231,55.5,C,79.4,9.54,1
6384,Car,Petrol,Mixed,Evening,Clear,44.89,17.93,3,1,139.79,1500,1,281,105.36,8.6,40.8,3,2674,15.227,1604.32,35.174,50.8,D,74.8,53.87,0
6385,Bike,Diesel,City,Night,Clear,31.01,14.73,2,1,270.86,800,1,381,104.91,4.0,31.2,1,2500,0.913,95.78,2.447,53.1,D,50.7,37.21,0
6386,Bike,Diesel,City,Evening,Clear,50.33,10.16,2,0,315.87,2500,1,374,113.83,8.2,13.6,5,1724,2.309,262.83,6.188,60.6,C,69.8,60.4,0
6387,Bike,Diesel,Highway,Evening,Clear,50.95,18.13,3,1,16.41,1000,0,385,107.16,0.6,32.2,9,3314,1.912,204.89,5.124,34.4,F,25.2,61.14,0
6388,Truck,Diesel,City,Evening,Clear,78.74,90.01,4,0,179.72,1000,0,224,96.56,2.5,4.1,13,2034,26.735,2581.53,71.65,47.3,D,44.1,94.49,0
6389,Car,Petrol,Mixed,Night,Clear,13.23,16.29,3,1,478.47,2000,1,347,109.93,2.2,20.4,14,1468,3.779,415.43,8.729,30.9,F,63.9,15.88,0
6390,Bike,Petrol,City,Evening,Hot,9.19,59.99,4,1,505.41,2500,1,346,99.66,9.0,17.7,0,1195,0.1,9.97,0.231,45.6,D,64.9,11.03,0
6391,Car,Petrol,City,Afternoon,Rain,40.79,88.12,5,0,198.01,1200,1,197,89.63,10.8,15.0,0,1401,6.087,545.58,14.061,64.7,C,75.9,48.95,0
6392,Bike,Diesel,Highway,Afternoon,Hot,88.86,62.62,1,0,265.08,800,0,188,105.52,1.5,28.0,4,972,0.813,85.79,2.179,65.7,C,19.2,106.63,0
6393,Truck,Petrol,City,Evening,Clear,85.67,10.85,1,0,498.72,1000,1,250,98.32,11.0,7.6,1,1033,28.608,2812.74,66.084,75.0,B,78.7,102.8,0
6394,Bike,Diesel,City,Afternoon,Clear,56.44,59.89,5,0,120.47,2000,1,50,113.12,4.0,42.4,1,3026,1.831,207.12,4.907,56.6,C,28.5,67.73,0
6395,SUV,Petrol,City,Evening,Clear,88.99,86.57,5,1,438.59,100,1,80,97.23,7.7,11.6,13,3321,29.567,2874.8,68.3,40.6,D,74.9,106.79,0
6396,Car,Petrol,City,Night,Rain,80.73,36.06,5,1,244.39,150,0,255,89.22,2.4,31.2,12,2674,26.029,2322.31,60.127,16.6,F,58.0,96.88,0
6397,Bike,CNG,Mixed,Afternoon,Hot,28.52,35.29,1,1,592.26,800,0,334,113.56,5.1,19.7,5,3800,2.401,272.66,4.706,42.7,D,44.7,34.22,1
6398,Car,Petrol,City,Evening,Fog,17.84,29.65,3,1,361.07,1500,1,173,110.47,5.8,9.2,8,3723,5.685,628.02,13.132,52.6,D,56.0,21.41,0
6399,Bike,Diesel,Mixed,Morning,Clear,30.81,51.98,2,0,88.84,2000,0,2,114.44,4.8,19.1,14,3913,1.668,190.89,4.47,61.8,C,65.2,36.97,0
6400,Auto,Petrol,Highway,Night,Clear,23.48,28.7,4,0,103.12,1200,0,329,92.89,10.0,16.3,3,1027,3.143,291.95,7.26,52.8,D,96.8,28.18,0
6401,Bike,Petrol,City,Morning,Clear,62.65,70.97,2,1,16.38,150,1,348,88.57,7.2,35.1,5,2207,2.767,245.07,6.392,55.1,C,61.4,75.18,0
6402,Auto,Petrol,City,Evening,Clear,58.91,64.1,4,1,428.9,1000,1,70,113.68,6.2,29.6,0,3254,4.355,495.08,10.06,49.7,D,39.0,70.69,0
6403,Car,Petrol,Highway,Afternoon,Clear,60.25,42.87,1,0,266.0,1000,1,305,108.04,9.5,37.5,5,3348,9.742,1052.53,22.504,61.1,C,75.9,72.3,1
6404,Auto,Diesel,City,Evening,Clear,19.74,70.86,3,1,6.58,1500,1,35,111.14,8.7,1.9,13,1013,1.451,161.26,3.889,62.1,C,83.9,23.69,0
6405,Car,Petrol,City,Afternoon,Clear,79.39,16.57,2,1,60.85,800,1,179,88.11,1.7,37.5,14,3734,27.37,2411.57,63.225,46.4,D,45.2,95.27,0
6406,Auto,Petrol,City,Evening,Clear,43.93,73.21,5,0,173.65,150,1,43,105.74,6.5,18.5,9,3313,2.843,300.62,6.567,56.2,C,60.7,52.72,0
6407,Car,Petrol,Highway,Evening,Clear,47.77,60.45,5,0,254.47,1000,1,85,107.21,9.7,11.6,0,2752,5.074,543.98,11.721,63.0,C,69.2,57.32,0
6408,Car,Diesel,Highway,Afternoon,Fog,99.7,62.82,5,0,563.07,800,0,269,97.27,7.8,9.2,1,3835,30.0,2918.1,80.4,47.7,D,64.8,119.64,1
6409,Bike,Diesel,City,Afternoon,Clear,28.94,13.63,2,0,324.78,150,0,193,100.78,8.7,15.6,8,1730,0.1,10.08,0.268,55.9,C,78.3,34.73,0
6410,SUV,Petrol,Highway,Evening,Clear,40.02,61.78,3,1,536.54,2000,1,176,91.59,7.1,15.6,3,1294,13.433,1230.33,31.03,53.8,D,46.1,48.02,0
6411,Car,Diesel,Mixed,Morning,Rain,67.97,50.99,3,1,150.32,2000,1,82,90.16,11.2,6.4,7,1218,12.083,1089.4,32.382,62.9,C,95.6,81.56,0
